Phi,Col1,Col2,Theta,Intensity,IsOriginal
9.0,79465.7,84626.9,39.0,-0.04086925,True
12.0,78752.0,84626.9,39.0,-0.0578672,True
15.0,69997.2,84626.9,39.0,-0.05597635000000002,True
18.0,65408.0,84626.9,39.0,-0.07652795000000001,True
21.0,58416.5,84626.9,39.0,-0.156112125,True
24.0,64006.2,84626.9,39.0,-0.09667132499999997,True
27.0,79807.0,84626.9,39.0,-0.05467064999999998,True
30.0,72397.5,84626.9,39.0,-0.0480354,True
33.0,80502.5,84626.9,39.0,0.008881150000000003,True
36.0,69234.5,84626.9,39.0,-0.023223199999999986,True
39.0,79350.4,84626.9,39.0,0.01603240000000001,True
42.0,83314.3,84626.9,39.0,0.14510857499999996,True
45.0,83413.7,84626.9,39.0,0.10584612500000003,True
48.0,79950.2,84626.9,39.0,0.07256545,True
51.0,83467.9,84626.9,39.0,0.10395685000000005,True
54.0,78978.3,84626.9,39.0,0.14145424999999998,True
57.0,83545.4,84626.9,39.0,0.12537912500000004,True
60.0,74527.3,84626.9,39.0,0.1311019,True
63.0,75509.4,84626.9,39.0,0.11711920000000002,True
66.0,67546.2,84626.9,39.0,0.038005024999999984,True
69.0,67317.1,84626.9,39.0,0.052832899999999974,True
72.0,69889.4,84626.9,39.0,0.06425514999999998,True
75.0,57317.3,84626.9,39.0,-0.024578225,True
78.0,49558.2,84626.9,39.0,-0.10171682499999998,True
81.0,49558.2,84626.9,39.0,-0.09837537500000003,True
84.0,51415.3,84626.9,39.0,-0.0941612,True
87.0,51567.5,84626.9,39.0,-0.05937882499999999,True
90.0,57776.0,84626.9,39.0,-0.06830619999999998,True
93.0,63164.7,84626.9,39.0,-0.0651148,True
96.0,69434.1,84626.9,39.0,0.03625785000000003,True
99.0,52514.8,84626.9,39.0,-0.04086924999999999,True
102.0,51586.0,84626.9,39.0,-0.05786719999999998,True
105.0,61031.4,84626.9,39.0,-0.05597635000000004,True
108.0,54660.3,84626.9,39.0,-0.07652795000000001,True
111.0,55537.6,84626.9,39.0,-0.156112125,True
114.0,64435.2,84626.9,39.0,-0.09667132499999997,True
117.0,54919.6,84626.9,39.0,-0.05467064999999998,True
120.0,58491.2,84626.9,39.0,-0.048035399999999985,True
123.0,67434.8,84626.9,39.0,0.008881150000000011,True
126.0,66855.3,84626.9,39.0,-0.023223200000000006,True
129.0,66090.7,84626.9,39.0,0.016032399999999992,True
132.0,87338.2,84626.9,39.0,0.14510857499999996,True
135.0,78913.0,84626.9,39.0,0.10584612500000003,True
138.0,72208.6,84626.9,39.0,0.07256545,True
141.0,75441.2,84626.9,39.0,0.10395685000000003,True
144.0,79723.8,84626.9,39.0,0.14145425,True
147.0,75511.3,84626.9,39.0,0.125379125,True
150.0,77294.0,84626.9,39.0,0.1311019,True
153.0,77019.8,84626.9,39.0,0.11711919999999999,True
156.0,70535.5,84626.9,39.0,0.03800502499999999,True
159.0,71530.2,84626.9,39.0,0.05283289999999998,True
162.0,81345.0,84626.9,39.0,0.06425515000000001,True
165.0,67312.0,84626.9,39.0,-0.02457822500000002,True
168.0,67235.4,84626.9,39.0,-0.10171682499999998,True
171.0,66788.4,84626.9,39.0,-0.09837537500000001,True
174.0,72561.2,84626.9,39.0,-0.09416119999999999,True
177.0,71874.3,84626.9,39.0,-0.05937882500000001,True
180.0,70534.0,84626.9,39.0,-0.06830619999999998,True
183.0,62105.8,84626.9,39.0,-0.06511480000000001,True
186.0,86311.8,84626.9,39.0,0.03625785,True
189.0,89242.0,84626.9,39.0,-0.04086925,True
192.0,83622.9,84626.9,39.0,-0.05786719999999999,True
195.0,89235.1,84626.9,39.0,-0.05597635000000004,True
198.0,83410.2,84626.9,39.0,-0.07652795000000001,True
201.0,77748.7,84626.9,39.0,-0.156112125,True
204.0,78474.6,84626.9,39.0,-0.09667132499999997,True
207.0,82403.8,84626.9,39.0,-0.05467064999999998,True
210.0,91341.2,84626.9,39.0,-0.04803539999999999,True
213.0,93105.8,84626.9,39.0,0.008881150000000027,True
216.0,94931.4,84626.9,39.0,-0.023223199999999992,True
219.0,96382.2,84626.9,39.0,0.016032399999999985,True
222.0,110210.1,84626.9,39.0,0.14510857499999996,True
225.0,106057.2,84626.9,39.0,0.10584612500000001,True
228.0,107009.0,84626.9,39.0,0.07256545,True
231.0,116931.3,84626.9,39.0,0.10395685,True
234.0,118561.5,84626.9,39.0,0.14145425,True
237.0,117420.0,84626.9,39.0,0.125379125,True
240.0,124296.3,84626.9,39.0,0.13110189999999997,True
243.0,116680.6,84626.9,39.0,0.11711919999999999,True
246.0,118153.4,84626.9,39.0,0.038005024999999984,True
249.0,127570.0,84626.9,39.0,0.05283289999999998,True
252.0,115371.4,84626.9,39.0,0.06425515,True
255.0,121098.4,84626.9,39.0,-0.024578225,True
258.0,114889.5,84626.9,39.0,-0.10171682499999998,True
261.0,109786.6,84626.9,39.0,-0.09837537500000001,True
264.0,104463.9,84626.9,39.0,-0.09416119999999999,True
267.0,109156.3,84626.9,39.0,-0.059378825000000024,True
270.0,112825.0,84626.9,39.0,-0.06830619999999998,True
273.0,117166.8,84626.9,39.0,-0.06511480000000003,True
276.0,116530.5,84626.9,39.0,0.03625785,True
279.0,114297.9,84626.9,39.0,-0.04086925,True
282.0,115358.6,84626.9,39.0,-0.0578672,True
285.0,103551.0,84626.9,39.0,-0.05597635000000003,True
288.0,118320.6,84626.9,39.0,-0.07652795,True
291.0,98072.4,84626.9,39.0,-0.156112125,True
294.0,99409.0,84626.9,39.0,-0.09667132499999997,True
297.0,105423.8,84626.9,39.0,-0.054670649999999994,True
300.0,102275.0,84626.9,39.0,-0.0480354,True
303.0,97154.7,84626.9,39.0,0.008881150000000004,True
306.0,98868.3,84626.9,39.0,-0.0232232,True
309.0,98868.3,84626.9,39.0,0.016032399999999992,True
312.0,98868.3,84626.9,39.0,0.14510857499999996,True
315.0,98868.3,84626.9,39.0,0.105846125,True
318.0,98868.3,84626.9,39.0,0.07256544999999999,True
321.0,91026.9,84626.9,39.0,0.10395685000000003,True
324.0,104760.1,84626.9,39.0,0.14145425,True
327.0,97418.1,84626.9,39.0,0.125379125,True
330.0,104155.7,84626.9,39.0,0.1311019,True
333.0,103707.3,84626.9,39.0,0.11711919999999999,True
336.0,92263.4,84626.9,39.0,0.03800502499999997,True
339.0,88009.8,84626.9,39.0,0.05283289999999998,True
342.0,86422.1,84626.9,39.0,0.06425515,True
345.0,83586.3,84626.9,39.0,-0.024578224999999992,True
348.0,72444.2,84626.9,39.0,-0.10171682499999997,True
351.0,76744.0,84626.9,39.0,-0.09837537500000003,True
354.0,72683.1,84626.9,39.0,-0.09416119999999999,True
357.0,78944.0,84626.9,39.0,-0.059378825,True
0.0,69176.2,78875.9,42.0,-0.12648427500000003,True
3.0,76459.6,78875.9,42.0,-0.058778675000000016,True
6.0,71492.7,78875.9,42.0,-0.012591124999999991,True
9.0,76519.2,78875.9,42.0,0.006264475000000003,True
12.0,61284.0,78875.9,42.0,-0.11851085000000003,True
15.0,58937.0,78875.9,42.0,-0.1249582,True
18.0,61235.6,78875.9,42.0,-0.12243917499999998,True
21.0,51835.1,78875.9,42.0,-0.1291255,True
24.0,62353.2,78875.9,42.0,-0.03982344999999999,True
27.0,56578.3,78875.9,42.0,-0.11157705000000001,True
30.0,58551.4,78875.9,42.0,-0.02653597499999998,True
33.0,64357.6,78875.9,42.0,0.022847650000000018,True
36.0,57136.4,78875.9,42.0,0.00022802499999999466,True
39.0,64841.1,78875.9,42.0,0.020081625000000013,True
42.0,72289.8,78875.9,42.0,0.08178755,True
45.0,75766.6,78875.9,42.0,0.19998137500000002,True
48.0,80775.9,78875.9,42.0,0.22986655,True
51.0,72844.3,78875.9,42.0,0.1445418,True
54.0,73792.9,78875.9,42.0,0.18554542499999999,True
57.0,78812.7,78875.9,42.0,0.20849667500000005,True
60.0,58611.0,78875.9,42.0,0.10433624999999999,True
63.0,64345.5,78875.9,42.0,0.09153279999999997,True
66.0,52201.2,78875.9,42.0,0.005163375000000029,True
69.0,55781.5,78875.9,42.0,-0.009459675,True
72.0,47121.5,78875.9,42.0,-0.012889125000000005,True
75.0,55141.4,78875.9,42.0,-0.01440415000000003,True
78.0,48122.0,78875.9,42.0,-0.04478255000000001,True
81.0,47969.8,78875.9,42.0,-0.13640577500000003,True
84.0,50558.2,78875.9,42.0,-0.055056775,True
87.0,47302.8,78875.9,42.0,-0.054920400000000015,True
90.0,44479.0,78875.9,42.0,-0.12648427500000003,True
93.0,46189.4,78875.9,42.0,-0.05877867500000001,True
96.0,55663.0,78875.9,42.0,-0.012591125000000007,True
99.0,54347.4,78875.9,42.0,0.006264475000000003,True
102.0,41790.2,78875.9,42.0,-0.11851085000000001,True
105.0,45528.1,78875.9,42.0,-0.12495819999999999,True
108.0,48191.1,78875.9,42.0,-0.12243917499999998,True
111.0,47456.5,78875.9,42.0,-0.12912549999999998,True
114.0,51445.9,78875.9,42.0,-0.03982344999999999,True
117.0,42378.6,78875.9,42.0,-0.11157705,True
120.0,54753.4,78875.9,42.0,-0.026535974999999982,True
123.0,55655.7,78875.9,42.0,0.02284765000000002,True
126.0,56779.2,78875.9,42.0,0.00022802499999999282,True
129.0,56779.2,78875.9,42.0,0.02008162499999998,True
132.0,62388.8,78875.9,42.0,0.08178755000000001,True
135.0,71599.5,78875.9,42.0,0.19998137500000004,True
138.0,74514.2,78875.9,42.0,0.22986655000000003,True
141.0,62445.0,78875.9,42.0,0.1445418,True
144.0,75318.5,78875.9,42.0,0.18554542499999999,True
147.0,72193.9,78875.9,42.0,0.20849667500000008,True
150.0,67059.1,78875.9,42.0,0.10433624999999999,True
153.0,66585.9,78875.9,42.0,0.09153279999999998,True
156.0,59907.0,78875.9,42.0,0.005163375000000029,True
159.0,58542.9,78875.9,42.0,-0.009459675,True
162.0,66816.3,78875.9,42.0,-0.012889124999999998,True
165.0,57769.7,78875.9,42.0,-0.014404150000000015,True
168.0,62468.9,78875.9,42.0,-0.04478255,True
171.0,54187.7,78875.9,42.0,-0.13640577500000003,True
174.0,58822.5,78875.9,42.0,-0.05505677500000001,True
177.0,69535.6,78875.9,42.0,-0.054920400000000015,True
180.0,58404.0,78875.9,42.0,-0.12648427500000003,True
183.0,64543.2,78875.9,42.0,-0.05877867500000002,True
186.0,71464.3,78875.9,42.0,-0.01259112500000001,True
189.0,64084.0,78875.9,42.0,0.006264475000000003,True
192.0,65394.5,78875.9,42.0,-0.11851085000000001,True
195.0,65214.7,78875.9,42.0,-0.12495820000000002,True
198.0,62981.2,78875.9,42.0,-0.12243917499999998,True
201.0,74607.3,78875.9,42.0,-0.1291255,True
204.0,79117.2,78875.9,42.0,-0.039823449999999996,True
207.0,74763.5,78875.9,42.0,-0.11157705,True
210.0,85775.1,78875.9,42.0,-0.026535974999999986,True
213.0,91247.3,78875.9,42.0,0.022847650000000018,True
216.0,92019.9,78875.9,42.0,0.00022802499999999466,True
219.0,86810.3,78875.9,42.0,0.020081625000000006,True
222.0,90428.1,78875.9,42.0,0.08178755,True
225.0,99622.7,78875.9,42.0,0.19998137500000002,True
228.0,104886.2,78875.9,42.0,0.22986655000000006,True
231.0,107012.9,78875.9,42.0,0.14454179999999997,True
234.0,100156.7,78875.9,42.0,0.18554542499999999,True
237.0,112767.7,78875.9,42.0,0.20849667500000005,True
240.0,112668.2,78875.9,42.0,0.10433624999999999,True
243.0,100661.7,78875.9,42.0,0.09153279999999997,True
246.0,102575.1,78875.9,42.0,0.005163375000000007,True
249.0,110765.5,78875.9,42.0,-0.009459675,True
252.0,115368.9,78875.9,42.0,-0.012889124999999989,True
255.0,114122.8,78875.9,42.0,-0.014404150000000015,True
258.0,112550.2,78875.9,42.0,-0.04478255000000001,True
261.0,96372.9,78875.9,42.0,-0.136405775,True
264.0,114988.9,78875.9,42.0,-0.05505677499999999,True
267.0,108271.3,78875.9,42.0,-0.054920400000000036,True
270.0,107828.0,78875.9,42.0,-0.126484275,True
273.0,114349.7,78875.9,42.0,-0.05877867500000004,True
276.0,110177.8,78875.9,42.0,-0.012591125000000007,True
279.0,123536.5,78875.9,42.0,0.006264474999999988,True
282.0,115876.1,78875.9,42.0,-0.11851085000000003,True
285.0,108477.2,78875.9,42.0,-0.12495820000000002,True
288.0,102968.2,78875.9,42.0,-0.122439175,True
291.0,101310.9,78875.9,42.0,-0.1291255,True
294.0,109023.7,78875.9,42.0,-0.03982345,True
297.0,111173.0,78875.9,42.0,-0.11157705,True
300.0,106163.7,78875.9,42.0,-0.026535975,True
303.0,108927.5,78875.9,42.0,0.02284765000000002,True
306.0,109071.1,78875.9,42.0,0.00022802499999997986,True
309.0,109617.2,78875.9,42.0,0.020081624999999992,True
312.0,107244.1,78875.9,42.0,0.08178755000000001,True
315.0,123461.4,78875.9,42.0,0.19998137500000007,True
318.0,115310.2,78875.9,42.0,0.22986655000000003,True
321.0,113422.9,78875.9,42.0,0.14454179999999997,True
324.0,114026.3,78875.9,42.0,0.18554542499999999,True
327.0,105635.4,78875.9,42.0,0.20849667500000005,True
330.0,111460.2,78875.9,42.0,0.10433624999999999,True
333.0,108023.5,78875.9,42.0,0.0915328,True
336.0,105813.3,78875.9,42.0,0.005163375000000011,True
339.0,87362.6,78875.9,42.0,-0.009459675000000011,True
342.0,87122.7,78875.9,42.0,-0.012889124999999996,True
345.0,85105.4,78875.9,42.0,-0.014404149999999989,True
348.0,82415.9,78875.9,42.0,-0.04478255,True
351.0,73988.9,78875.9,42.0,-0.13640577500000003,True
354.0,76992.2,78875.9,42.0,-0.05505677500000002,True
357.0,75792.1,78875.9,42.0,-0.0549204,True
0.0,70734.6,77479.6,45.0,-0.020325199999999998,True
3.0,82307.0,77479.6,45.0,0.04588830000000003,True
6.0,79970.3,77479.6,45.0,0.046348250000000014,True
9.0,83813.4,77479.6,45.0,0.01729112500000001,True
12.0,64766.3,77479.6,45.0,0.004114550000000001,True
15.0,69885.9,77479.6,45.0,-0.059556375,True
18.0,76830.7,77479.6,45.0,-0.07786309999999996,True
21.0,69243.7,77479.6,45.0,-0.008795125000000011,True
24.0,71498.3,77479.6,45.0,-0.014291174999999993,True
27.0,66875.3,77479.6,45.0,-0.05552407500000003,True
30.0,68434.1,77479.6,45.0,-0.028313925000000004,True
33.0,49873.5,77479.6,45.0,-0.10666215,True
36.0,63489.2,77479.6,45.0,-0.05187062499999998,True
39.0,70596.9,77479.6,45.0,0.00676415,True
42.0,65037.6,77479.6,45.0,0.006567300000000005,True
45.0,71484.0,77479.6,45.0,0.081960375,True
48.0,71484.0,77479.6,45.0,0.084458175,True
51.0,78749.8,77479.6,45.0,0.1331221,True
54.0,69025.2,77479.6,45.0,0.08365065000000002,True
57.0,57541.9,77479.6,45.0,0.020805525,True
60.0,67156.9,77479.6,45.0,0.08964452500000002,True
63.0,66973.2,77479.6,45.0,0.05459869999999998,True
66.0,53436.6,77479.6,45.0,-0.09273582499999998,True
69.0,47147.3,77479.6,45.0,0.008851675,True
72.0,49229.0,77479.6,45.0,-0.089600075,True
75.0,57299.2,77479.6,45.0,-0.04289177499999999,True
78.0,62240.5,77479.6,45.0,0.03474622499999999,True
81.0,56748.0,77479.6,45.0,0.006717549999999998,True
84.0,55164.3,77479.6,45.0,-0.0056442249999999914,True
87.0,56685.2,77479.6,45.0,0.019900475000000015,True
90.0,59971.4,77479.6,45.0,-0.02032519999999999,True
93.0,62304.8,77479.6,45.0,0.045888300000000014,True
96.0,63812.9,77479.6,45.0,0.046348250000000014,True
99.0,55857.8,77479.6,45.0,0.017291125000000008,True
102.0,59314.4,77479.6,45.0,0.004114549999999998,True
105.0,50278.9,77479.6,45.0,-0.059556375000000016,True
108.0,49592.4,77479.6,45.0,-0.07786309999999996,True
111.0,53832.9,77479.6,45.0,-0.008795125000000008,True
114.0,53975.2,77479.6,45.0,-0.01429117499999999,True
117.0,54151.2,77479.6,45.0,-0.05552407500000003,True
120.0,53661.3,77479.6,45.0,-0.02831392500000001,True
123.0,53814.2,77479.6,45.0,-0.10666215000000001,True
126.0,51023.1,77479.6,45.0,-0.05187062499999999,True
129.0,57396.2,77479.6,45.0,0.006764149999999995,True
132.0,56173.5,77479.6,45.0,0.006567300000000002,True
135.0,65949.3,77479.6,45.0,0.081960375,True
138.0,55197.9,77479.6,45.0,0.084458175,True
141.0,59969.9,77479.6,45.0,0.1331221,True
144.0,59452.9,77479.6,45.0,0.08365065000000002,True
147.0,62412.5,77479.6,45.0,0.020805525000000005,True
150.0,60627.3,77479.6,45.0,0.08964452500000002,True
153.0,58394.0,77479.6,45.0,0.05459869999999998,True
156.0,52967.9,77479.6,45.0,-0.092735825,True
159.0,59511.3,77479.6,45.0,0.008851675000000014,True
162.0,53009.2,77479.6,45.0,-0.089600075,True
165.0,53106.5,77479.6,45.0,-0.04289177499999999,True
168.0,61996.6,77479.6,45.0,0.034746225,True
171.0,69249.7,77479.6,45.0,0.006717549999999994,True
174.0,60920.6,77479.6,45.0,-0.005644224999999999,True
177.0,61554.5,77479.6,45.0,0.019900475,True
180.0,63710.2,77479.6,45.0,-0.02032519999999999,True
183.0,71743.9,77479.6,45.0,0.04588830000000002,True
186.0,68327.9,77479.6,45.0,0.046348250000000014,True
189.0,73396.4,77479.6,45.0,0.017291125,True
192.0,78548.8,77479.6,45.0,0.004114550000000004,True
195.0,73043.7,77479.6,45.0,-0.059556375,True
198.0,66283.9,77479.6,45.0,-0.07786309999999995,True
201.0,79081.4,77479.6,45.0,-0.008795124999999996,True
204.0,77413.5,77479.6,45.0,-0.014291175000000012,True
207.0,76563.7,77479.6,45.0,-0.05552407500000003,True
210.0,81256.9,77479.6,45.0,-0.02831392499999999,True
213.0,77789.1,77479.6,45.0,-0.10666215000000001,True
216.0,85443.0,77479.6,45.0,-0.05187062499999998,True
219.0,83620.1,77479.6,45.0,0.0067641499999999966,True
222.0,88304.9,77479.6,45.0,0.006567300000000009,True
225.0,93564.4,77479.6,45.0,0.08196037499999999,True
228.0,95449.5,77479.6,45.0,0.08445817500000001,True
231.0,104007.0,77479.6,45.0,0.1331221,True
234.0,100710.7,77479.6,45.0,0.08365065000000002,True
237.0,104205.5,77479.6,45.0,0.020805525000000005,True
240.0,113156.9,77479.6,45.0,0.089644525,True
243.0,101492.6,77479.6,45.0,0.054598699999999965,True
246.0,93078.2,77479.6,45.0,-0.09273582500000002,True
249.0,137914.9,77479.6,45.0,0.008851675000000003,True
252.0,103671.4,77479.6,45.0,-0.089600075,True
255.0,107891.5,77479.6,45.0,-0.042891774999999986,True
258.0,114780.7,77479.6,45.0,0.034746225,True
261.0,104629.8,77479.6,45.0,0.006717550000000013,True
264.0,116027.0,77479.6,45.0,-0.0056442250000000044,True
267.0,109288.3,77479.6,45.0,0.019900475000000015,True
270.0,116194.3,77479.6,45.0,-0.020325200000000005,True
273.0,113705.5,77479.6,45.0,0.045888300000000014,True
276.0,117037.9,77479.6,45.0,0.046348250000000014,True
279.0,108446.5,77479.6,45.0,0.017291125,True
282.0,112672.9,77479.6,45.0,0.004114549999999989,True
285.0,103968.0,77479.6,45.0,-0.059556375000000016,True
288.0,95739.4,77479.6,45.0,-0.07786309999999999,True
291.0,109582.1,77479.6,45.0,-0.008795125000000004,True
294.0,104940.6,77479.6,45.0,-0.014291175000000003,True
297.0,94583.0,77479.6,45.0,-0.05552407500000004,True
300.0,97894.4,77479.6,45.0,-0.02831392500000002,True
303.0,97719.7,77479.6,45.0,-0.10666215,True
306.0,94354.6,77479.6,45.0,-0.051870625000000004,True
309.0,96415.6,77479.6,45.0,0.006764150000000002,True
312.0,101426.5,77479.6,45.0,0.006567300000000005,True
315.0,97661.1,77479.6,45.0,0.081960375,True
318.0,113240.7,77479.6,45.0,0.08445817500000001,True
321.0,102216.9,77479.6,45.0,0.1331221,True
324.0,102753.0,77479.6,45.0,0.08365065000000003,True
327.0,89975.5,77479.6,45.0,0.020805525000000005,True
330.0,92550.9,77479.6,45.0,0.08964452500000002,True
333.0,93165.5,77479.6,45.0,0.054598699999999965,True
336.0,77415.8,77479.6,45.0,-0.092735825,True
339.0,74843.8,77479.6,45.0,0.008851674999999984,True
342.0,74721.8,77479.6,45.0,-0.089600075,True
345.0,72834.4,77479.6,45.0,-0.04289177499999999,True
348.0,73537.8,77479.6,45.0,0.034746225,True
351.0,72147.6,77479.6,45.0,0.006717549999999998,True
354.0,69985.3,77479.6,45.0,-0.005644225000000006,True
357.0,78225.4,77479.6,45.0,0.019900475000000015,True
0.0,78654.1,74122.4,48.0,0.036814675,True
3.0,80738.2,74122.4,48.0,0.07693297500000001,True
6.0,80058.3,74122.4,48.0,0.1613757,True
9.0,80342.2,74122.4,48.0,0.14331222500000002,True
12.0,71015.6,74122.4,48.0,0.07442100000000003,True
15.0,71516.8,74122.4,48.0,0.020683999999999998,True
18.0,69023.7,74122.4,48.0,-0.013162099999999994,True
21.0,74723.2,74122.4,48.0,-0.004118025000000014,True
24.0,66961.1,74122.4,48.0,-0.02594782499999999,True
27.0,59058.7,74122.4,48.0,-0.057862725,True
30.0,55650.7,74122.4,48.0,-0.0724118,True
33.0,60746.8,74122.4,48.0,-0.0002790750000000027,True
36.0,43847.3,74122.4,48.0,-0.12065550000000001,True
39.0,56748.2,74122.4,48.0,-0.03740155000000002,True
42.0,65335.9,74122.4,48.0,-0.009466374999999997,True
45.0,50118.3,74122.4,48.0,-0.030664349999999993,True
48.0,55014.6,74122.4,48.0,-0.006439700000000011,True
51.0,72896.3,74122.4,48.0,0.05865054999999999,True
54.0,50497.2,74122.4,48.0,-0.05813622499999997,True
57.0,51442.4,74122.4,48.0,-0.010081225000000001,True
60.0,51230.3,74122.4,48.0,0.014153025000000001,True
63.0,62502.8,74122.4,48.0,0.03625909999999998,True
66.0,50717.6,74122.4,48.0,-0.047700075,True
69.0,47630.0,74122.4,48.0,-0.008217575000000006,True
72.0,37477.6,74122.4,48.0,-0.11797365,True
75.0,47827.7,74122.4,48.0,-0.005093525000000008,True
78.0,50292.2,74122.4,48.0,0.032008924999999994,True
81.0,49045.2,74122.4,48.0,0.051604425,True
84.0,41303.6,74122.4,48.0,0.010766250000000007,True
87.0,44506.0,74122.4,48.0,-0.0005928500000000003,True
90.0,57026.8,74122.4,48.0,0.03681467499999999,True
93.0,59533.1,74122.4,48.0,0.076932975,True
96.0,71857.2,74122.4,48.0,0.1613757,True
99.0,66087.9,74122.4,48.0,0.14331222500000002,True
102.0,60166.4,74122.4,48.0,0.074421,True
105.0,58481.3,74122.4,48.0,0.020683999999999998,True
108.0,50272.3,74122.4,48.0,-0.01316209999999999,True
111.0,49307.0,74122.4,48.0,-0.00411802500000002,True
114.0,44996.4,74122.4,48.0,-0.025947824999999987,True
117.0,47300.5,74122.4,48.0,-0.057862725000000004,True
120.0,43828.9,74122.4,48.0,-0.07241179999999998,True
123.0,57979.7,74122.4,48.0,-0.00027907500000000596,True
126.0,50705.8,74122.4,48.0,-0.12065550000000001,True
129.0,52140.3,74122.4,48.0,-0.03740155000000002,True
132.0,52741.2,74122.4,48.0,-0.009466375000000003,True
135.0,57043.2,74122.4,48.0,-0.030664349999999976,True
138.0,59906.7,74122.4,48.0,-0.006439699999999994,True
141.0,49007.8,74122.4,48.0,0.058650549999999996,True
144.0,51174.6,74122.4,48.0,-0.058136224999999986,True
147.0,56340.0,74122.4,48.0,-0.010081225000000011,True
150.0,54859.3,74122.4,48.0,0.014153025000000005,True
153.0,54428.4,74122.4,48.0,0.03625909999999999,True
156.0,53440.3,74122.4,48.0,-0.047700075,True
159.0,62929.2,74122.4,48.0,-0.008217575000000006,True
162.0,50066.0,74122.4,48.0,-0.11797364999999999,True
165.0,57489.1,74122.4,48.0,-0.0050935250000000085,True
168.0,54588.1,74122.4,48.0,0.03200892499999999,True
171.0,59772.1,74122.4,48.0,0.05160442500000001,True
174.0,63365.2,74122.4,48.0,0.010766250000000003,True
177.0,56129.1,74122.4,48.0,-0.0005928499999999938,True
180.0,66174.5,74122.4,48.0,0.036814674999999984,True
183.0,70557.9,74122.4,48.0,0.07693297500000001,True
186.0,70277.0,74122.4,48.0,0.16137569999999998,True
189.0,82694.5,74122.4,48.0,0.14331222500000002,True
192.0,75300.6,74122.4,48.0,0.07442100000000001,True
195.0,66991.0,74122.4,48.0,0.020683999999999998,True
198.0,71785.6,74122.4,48.0,-0.013162099999999984,True
201.0,68325.8,74122.4,48.0,-0.00411802500000001,True
204.0,80422.2,74122.4,48.0,-0.025947824999999963,True
207.0,79092.6,74122.4,48.0,-0.05786272499999999,True
210.0,88360.8,74122.4,48.0,-0.0724118,True
213.0,84229.8,74122.4,48.0,-0.0002790750000000064,True
216.0,82446.4,74122.4,48.0,-0.12065550000000003,True
219.0,84109.5,74122.4,48.0,-0.03740155000000002,True
222.0,82235.3,74122.4,48.0,-0.009466375000000004,True
225.0,86758.0,74122.4,48.0,-0.030664350000000007,True
228.0,94297.8,74122.4,48.0,-0.006439700000000019,True
231.0,102480.8,74122.4,48.0,0.05865054999999999,True
234.0,91280.8,74122.4,48.0,-0.058136224999999986,True
237.0,96021.0,74122.4,48.0,-0.010081225000000004,True
240.0,108569.8,74122.4,48.0,0.014153025000000012,True
243.0,99798.2,74122.4,48.0,0.03625909999999999,True
246.0,95189.0,74122.4,48.0,-0.04770007500000002,True
249.0,101401.9,74122.4,48.0,-0.008217575000000012,True
252.0,105382.0,74122.4,48.0,-0.11797364999999997,True
255.0,108917.0,74122.4,48.0,-0.005093524999999999,True
258.0,112031.1,74122.4,48.0,0.03200892499999999,True
261.0,116430.2,74122.4,48.0,0.051604425,True
264.0,116567.7,74122.4,48.0,0.010766250000000014,True
267.0,116361.5,74122.4,48.0,-0.000592849999999991,True
270.0,112066.0,74122.4,48.0,0.036814675000000005,True
273.0,113209.2,74122.4,48.0,0.07693297500000001,True
276.0,120857.8,74122.4,48.0,0.1613757,True
279.0,108093.9,74122.4,48.0,0.143312225,True
282.0,114036.9,74122.4,48.0,0.07442100000000003,True
285.0,105085.8,74122.4,48.0,0.020683999999999994,True
288.0,105041.8,74122.4,48.0,-0.01316209999999999,True
291.0,105561.8,74122.4,48.0,-0.004118025000000016,True
294.0,101077.3,74122.4,48.0,-0.02594782499999999,True
297.0,96531.7,74122.4,48.0,-0.057862725,True
300.0,91395.5,74122.4,48.0,-0.07241180000000001,True
303.0,88756.1,74122.4,48.0,-0.0002790749999999953,True
306.0,84733.4,74122.4,48.0,-0.12065550000000001,True
309.0,90823.7,74122.4,48.0,-0.03740155000000002,True
312.0,87108.7,74122.4,48.0,-0.009466374999999975,True
315.0,92358.6,74122.4,48.0,-0.03066435,True
318.0,79898.1,74122.4,48.0,-0.006439700000000004,True
321.0,81491.4,74122.4,48.0,0.05865054999999999,True
324.0,85059.0,74122.4,48.0,-0.05813622499999998,True
327.0,87665.7,74122.4,48.0,-0.01008122500000001,True
330.0,86490.0,74122.4,48.0,0.014153025000000008,True
333.0,82018.7,74122.4,48.0,0.03625909999999999,True
336.0,78638.4,74122.4,48.0,-0.047700075,True
339.0,78694.4,74122.4,48.0,-0.008217575000000003,True
342.0,72604.2,74122.4,48.0,-0.11797365,True
345.0,78452.4,74122.4,48.0,-0.005093525000000008,True
348.0,85680.8,74122.4,48.0,0.03200892499999998,True
351.0,83114.9,74122.4,48.0,0.05160442499999998,True
354.0,78033.7,74122.4,48.0,0.010766249999999995,True
357.0,75735.5,74122.4,48.0,-0.0005928499999999929,True
0.0,69300.8,64575.3,51.0,0.051125449999999996,True
3.0,80527.3,64575.3,51.0,0.10937187500000001,True
6.0,87957.8,64575.3,51.0,0.2519331999999999,True
9.0,83847.9,64575.3,51.0,0.25812642500000005,True
12.0,71778.8,64575.3,51.0,0.2760127499999999,True
15.0,62715.6,64575.3,51.0,0.021887550000000016,True
