Theta Phi Col1 Col2 Intensity
51.0 336.0 65532.5 64575.3 -0.04782069999999998
51.0 339.0 71634.5 64575.3 0.006655800000000003
51.0 342.0 67197.0 64575.3 -0.034257924999999995
51.0 345.0 68962.2 64575.3 -0.04677175000000001
51.0 348.0 72834.5 64575.3 -0.014975799999999997
51.0 351.0 60576.1 64575.3 0.0022462499999999904
51.0 354.0 72994.2 64575.3 0.03234154999999997
51.0 357.0 63542.7 64575.3 0.026357975000000023
54.0 0.0 68947.1 57938.1 0.0824858
54.0 3.0 80585.5 57938.1 0.184415125
54.0 6.0 82409.8 57938.1 0.22446349999999995
54.0 9.0 70730.1 57938.1 0.19243362499999997
54.0 12.0 67775.6 57938.1 0.19008877500000002
54.0 15.0 56111.6 57938.1 0.04362702500000001
54.0 18.0 51781.5 57938.1 -0.029914374999999997
54.0 21.0 53015.0 57938.1 0.049552424999999976
54.0 24.0 48898.4 57938.1 -0.03623664999999997
54.0 27.0 41919.2 57938.1 -0.12256782500000002
54.0 30.0 38008.9 57938.1 -0.06854925
54.0 33.0 47669.8 57938.1 -0.056655775000000005
54.0 36.0 40644.1 57938.1 -0.06135269999999999
54.0 39.0 35745.0 57938.1 -0.11477725
54.0 42.0 43556.6 57938.1 -0.026462825000000006
54.0 45.0 44675.2 57938.1 0.0013697750000000101
54.0 48.0 41266.5 57938.1 0.0056973750000000115
54.0 51.0 40736.6 57938.1 0.04501432499999995
54.0 54.0 38290.3 57938.1 -0.08943220000000002
54.0 57.0 45033.5 57938.1 0.08908582500000002
54.0 60.0 27421.8 57938.1 -0.09982962500000002
54.0 63.0 41846.9 57938.1 -0.03673072499999999
54.0 66.0 39017.0 57938.1 0.014086124999999986
54.0 69.0 34803.2 57938.1 0.008932100000000005
54.0 72.0 29636.8 57938.1 -0.0691658
54.0 75.0 39121.5 57938.1 -0.03376412500000003
54.0 78.0 39737.8 57938.1 -0.0089678
54.0 81.0 29344.6 57938.1 0.019212675000000026
54.0 84.0 5247.1 57938.1 -0.16441312499999997
54.0 87.0 36097.4 57938.1 0.033962875000000003
54.0 90.0 46267.8 57938.1 0.0824858
54.0 93.0 44722.3 57938.1 0.184415125
54.0 96.0 46803.1 57938.1 0.22446349999999995
54.0 99.0 47235.3 57938.1 0.19243362499999997
54.0 102.0 47903.2 57938.1 0.19008877499999996
54.0 105.0 43594.2 57938.1 0.043627025
54.0 108.0 34676.2 57938.1 -0.029914375000000007
54.0 111.0 39183.5 57938.1 0.049552424999999976
54.0 114.0 39183.5 57938.1 -0.03623664999999999
54.0 117.0 35012.3 57938.1 -0.12256782499999999
54.0 120.0 38720.3 57938.1 -0.06854924999999999
54.0 123.0 38255.9 57938.1 -0.05665577499999999
54.0 126.0 35490.5 57938.1 -0.06135269999999999
54.0 129.0 33977.5 57938.1 -0.11477725000000001
54.0 132.0 43470.2 57938.1 -0.026462825000000013
54.0 135.0 42007.4 57938.1 0.0013697749999999971
54.0 138.0 44483.5 57938.1 0.005697375000000019
54.0 141.0 48820.1 57938.1 0.045014324999999966
54.0 144.0 34226.9 57938.1 -0.08943220000000002
54.0 147.0 49813.5 57938.1 0.08908582500000001
54.0 150.0 36149.7 57938.1 -0.09982962500000002
54.0 153.0 40643.2 57938.1 -0.03673072499999999
54.0 156.0 42484.5 57938.1 0.014086125000000001
54.0 159.0 45507.4 57938.1 0.008932100000000009
54.0 162.0 47280.2 57938.1 -0.06916580000000001
54.0 165.0 38651.9 57938.1 -0.03376412500000002
54.0 168.0 38541.0 57938.1 -0.008967800000000015
54.0 171.0 44551.5 57938.1 0.019212675000000012
54.0 174.0 48358.1 57938.1 -0.16441312499999997
54.0 177.0 48026.5 57938.1 0.03396287500000002
54.0 180.0 47322.9 57938.1 0.0824858
54.0 183.0 62533.0 57938.1 0.184415125
54.0 186.0 63222.9 57938.1 0.22446349999999993
54.0 189.0 60670.3 57938.1 0.19243362499999997
54.0 192.0 63667.9 57938.1 0.19008877500000002
54.0 195.0 54012.3 57938.1 0.04362702500000001
54.0 198.0 59329.1 57938.1 -0.029914374999999997
54.0 201.0 73478.7 57938.1 0.049552425000000004
54.0 204.0 59380.3 57938.1 -0.03623664999999997
54.0 207.0 53938.6 57938.1 -0.12256782499999999
54.0 210.0 60730.5 57938.1 -0.06854924999999999
54.0 213.0 62693.2 57938.1 -0.056655775000000005
54.0 216.0 72631.4 57938.1 -0.06135270000000002
54.0 219.0 66564.8 57938.1 -0.11477724999999998
54.0 222.0 75127.4 57938.1 -0.02646282500000002
54.0 225.0 75127.4 57938.1 0.0013697750000000064
54.0 228.0 75127.4 57938.1 0.0056973750000000115
54.0 231.0 80484.0 57938.1 0.045014324999999966
54.0 234.0 70869.4 57938.1 -0.08943220000000003
54.0 237.0 79089.2 57938.1 0.08908582500000002
54.0 240.0 83896.2 57938.1 -0.099829625
54.0 243.0 66572.4 57938.1 -0.036730725000000006
54.0 246.0 85416.0 57938.1 0.014086124999999993
54.0 249.0 89429.1 57938.1 0.008932099999999984
54.0 252.0 83918.1 57938.1 -0.06916580000000001
54.0 255.0 82448.6 57938.1 -0.033764125000000006
54.0 258.0 87126.0 57938.1 -0.00896779999999997
54.0 261.0 93833.1 57938.1 0.019212675000000005
54.0 264.0 86727.7 57938.1 -0.16441312499999997
54.0 267.0 91112.1 57938.1 0.03396287500000002
54.0 270.0 97101.8 57938.1 0.08248579999999998
54.0 273.0 98694.0 57938.1 0.184415125
54.0 276.0 101848.6 57938.1 0.2244635
54.0 279.0 106204.6 57938.1 0.192433625
54.0 282.0 102186.4 57938.1 0.190088775
54.0 285.0 91453.1 57938.1 0.04362702499999998
54.0 288.0 87225.5 57938.1 -0.029914374999999997
54.0 291.0 82124.7 57938.1 0.04955242499999998
54.0 294.0 76767.4 57938.1 -0.03623664999999997
54.0 297.0 74779.6 57938.1 -0.12256782499999999
54.0 300.0 81490.0 57938.1 -0.06854925
54.0 303.0 67524.6 57938.1 -0.056655775000000005
54.0 306.0 71716.9 57938.1 -0.06135269999999999
54.0 309.0 72369.2 57938.1 -0.11477724999999997
54.0 312.0 57345.6 57938.1 -0.026462824999999975
54.0 315.0 65606.5 57938.1 0.0013697750000000249
54.0 318.0 67573.6 57938.1 0.005697375000000019
54.0 321.0 66412.3 57938.1 0.04501432499999998
54.0 324.0 64647.9 57938.1 -0.0894322
54.0 327.0 68191.3 57938.1 0.08908582500000004
54.0 330.0 65079.2 57938.1 -0.099829625
54.0 333.0 61419.5 57938.1 -0.036730724999999985
54.0 336.0 60391.0 57938.1 0.014086124999999986
54.0 339.0 58327.3 57938.1 0.008932100000000005
54.0 342.0 49602.9 57938.1 -0.0691658
54.0 345.0 50559.4 57938.1 -0.033764125000000034
54.0 348.0 50050.1 57938.1 -0.008967800000000022
54.0 351.0 60031.8 57938.1 0.019212675000000033
54.0 354.0 58758.7 57938.1 -0.16441312499999997
54.0 357.0 46495.7 57938.1 0.03396287500000002
57.0 0.0 55776.4 48886.6 0.05708867499999998
57.0 3.0 56295.3 48886.6 -0.023913724999999997
57.0 6.0 60531.6 48886.6 0.06122607499999999
57.0 9.0 60531.6 48886.6 0.133703825
57.0 12.0 50334.6 48886.6 0.08290344999999996
57.0 15.0 48741.5 48886.6 -0.055790224999999985
57.0 18.0 50132.7 48886.6 0.05175727500000001
57.0 21.0 41614.8 48886.6 0.02652119999999998
57.0 24.0 40577.9 48886.6 -0.108739875
57.0 27.0 38699.7 48886.6 -0.12253889999999998
57.0 30.0 37704.8 48886.6 -0.07442834999999998
57.0 33.0 40342.8 48886.6 -0.012281075
57.0 36.0 32347.8 48886.6 -0.11119204999999997
57.0 39.0 35862.2 48886.6 -0.093633575
57.0 42.0 38469.8 48886.6 -0.018402350000000033
57.0 45.0 38629.3 48886.6 -0.026494849999999986
57.0 48.0 45495.3 48886.6 0.08813224999999998
57.0 51.0 41955.2 48886.6 0.059415375
57.0 54.0 40671.8 48886.6 0.09851895
57.0 57.0 36708.5 48886.6 0.05286927499999999
57.0 60.0 38847.2 48886.6 -0.033343124999999994
57.0 63.0 39613.9 48886.6 -0.04206104999999997
57.0 66.0 31948.0 48886.6 0.03769377500000001
57.0 69.0 29725.9 48886.6 -0.03892135000000001
57.0 72.0 33237.3 48886.6 -0.08828379999999995
57.0 75.0 34395.9 48886.6 -0.005548774999999998
57.0 78.0 34175.7 48886.6 0.020736800000000007
57.0 81.0 29045.8 48886.6 -0.018480050000000015
57.0 84.0 33957.8 48886.6 0.04309270000000001
57.0 87.0 36552.5 48886.6 0.1222969
57.0 90.0 38415.9 48886.6 0.05708867499999997
57.0 93.0 31138.5 48886.6 -0.023913724999999997
57.0 96.0 39040.9 48886.6 0.061226075000000005
57.0 99.0 43244.2 48886.6 0.13370382500000003
57.0 102.0 40732.7 48886.6 0.08290344999999996
57.0 105.0 28131.2 48886.6 -0.055790224999999985
57.0 108.0 39308.0 48886.6 0.051757274999999985
57.0 111.0 38603.6 48886.6 0.02652119999999997
57.0 114.0 27674.3 48886.6 -0.108739875
57.0 117.0 34008.9 48886.6 -0.12253889999999998
57.0 120.0 36109.5 48886.6 -0.07442834999999999
57.0 123.0 39103.2 48886.6 -0.012281075000000004
57.0 126.0 32135.4 48886.6 -0.11119204999999997
57.0 129.0 35329.9 48886.6 -0.09363357500000001
57.0 132.0 39170.6 48886.6 -0.018402350000000012
57.0 135.0 38599.6 48886.6 -0.02649485000000001
57.0 138.0 41094.4 48886.6 0.08813224999999997
57.0 141.0 40691.7 48886.6 0.05941537499999999
57.0 144.0 39593.7 48886.6 0.09851894999999998
57.0 147.0 42061.9 48886.6 0.052869274999999986
57.0 150.0 35447.3 48886.6 -0.033343124999999994
57.0 153.0 31474.6 48886.6 -0.04206104999999997
57.0 156.0 50411.2 48886.6 0.037693775000000006
57.0 159.0 40097.4 48886.6 -0.03892135
57.0 162.0 32860.1 48886.6 -0.08828379999999997
57.0 165.0 38029.2 48886.6 -0.005548774999999988
57.0 168.0 38046.4 48886.6 0.0207368
57.0 171.0 36597.5 48886.6 -0.018480050000000022
57.0 174.0 40217.0 48886.6 0.04309270000000002
57.0 177.0 43005.5 48886.6 0.1222969
57.0 180.0 42568.5 48886.6 0.05708867499999998
57.0 183.0 44105.3 48886.6 -0.023913724999999993
57.0 186.0 41428.8 48886.6 0.061226075
57.0 189.0 45863.7 48886.6 0.133703825
57.0 192.0 51151.2 48886.6 0.08290344999999996
57.0 195.0 45092.3 48886.6 -0.05579022499999997
57.0 198.0 48534.3 48886.6 0.05175727500000001
57.0 201.0 47195.7 48886.6 0.02652119999999998
57.0 204.0 44885.3 48886.6 -0.108739875
57.0 207.0 43686.8 48886.6 -0.12253889999999998
57.0 210.0 48431.9 48886.6 -0.07442834999999996
57.0 213.0 50180.7 48886.6 -0.012281075000000011
57.0 216.0 50135.2 48886.6 -0.11119204999999999
57.0 219.0 44364.0 48886.6 -0.09363357500000001
57.0 222.0 56526.6 48886.6 -0.018402350000000026
57.0 225.0 56654.2 48886.6 -0.026494850000000014
57.0 228.0 61021.9 48886.6 0.08813224999999998
57.0 231.0 63517.3 48886.6 0.05941537500000001
57.0 234.0 66100.0 48886.6 0.09851895000000002
57.0 237.0 67775.9 48886.6 0.05286927499999999
57.0 240.0 60349.0 48886.6 -0.03334312499999999
57.0 243.0 63074.1 48886.6 -0.04206104999999996
57.0 246.0 67466.5 48886.6 0.037693775000000006
57.0 249.0 68467.4 48886.6 -0.03892135
57.0 252.0 63554.1 48886.6 -0.08828379999999997
57.0 255.0 68387.3 48886.6 -0.005548774999999988
57.0 258.0 71816.9 48886.6 0.0207368
57.0 261.0 70077.8 48886.6 -0.01848005000000003
57.0 264.0 71050.5 48886.6 0.04309270000000002
57.0 267.0 76531.1 48886.6 0.1222969
57.0 270.0 76415.5 48886.6 0.05708867499999998
57.0 273.0 66481.0 48886.6 -0.023913724999999986
57.0 276.0 70444.1 48886.6 0.061226075000000005
57.0 279.0 73873.7 48886.6 0.13370382500000003
57.0 282.0 70534.1 48886.6 0.08290344999999996
57.0 285.0 68679.6 48886.6 -0.05579022499999999
57.0 288.0 67708.6 48886.6 0.051757274999999985
57.0 291.0 75241.7 48886.6 0.026521199999999988
57.0 294.0 65145.5 48886.6 -0.108739875
57.0 297.0 53191.8 48886.6 -0.12253889999999996
57.0 300.0 57106.4 48886.6 -0.07442834999999999
57.0 303.0 61208.1 48886.6 -0.012281075000000011
57.0 306.0 60725.1 48886.6 -0.11119205
57.0 309.0 60256.5 48886.6 -0.09363357500000001
57.0 312.0 54536.5 48886.6 -0.01840235000000001
57.0 315.0 52892.7 48886.6 -0.026494849999999986
57.0 318.0 60871.5 48886.6 0.08813224999999998
57.0 321.0 57361.7 48886.6 0.05941537499999999
57.0 324.0 67745.6 48886.6 0.09851895
57.0 327.0 57678.7 48886.6 0.05286927499999998
57.0 330.0 50622.5 48886.6 -0.03334312499999999
57.0 333.0 50039.9 48886.6 -0.04206104999999995
57.0 336.0 50284.6 48886.6 0.037693775000000006
57.0 339.0 49844.0 48886.6 -0.03892135
57.0 342.0 46707.4 48886.6 -0.08828379999999995
57.0 345.0 51607.3 48886.6 -0.005548775000000002
57.0 348.0 54131.6 48886.6 0.020736800000000007
57.0 351.0 56625.4 48886.6 -0.01848005000000001
57.0 354.0 55814.5 48886.6 0.043092700000000005
57.0 357.0 59319.8 48886.6 0.1222969
60.0 0.0 50029.0 45451.1 -0.07062267500000001
60.0 3.0 50433.2 45451.1 0.0021647999999999815
60.0 6.0 44552.6 45451.1 0.012223675000000019
60.0 9.0 38709.1 45451.1 0.000362175000000009
60.0 12.0 38301.5 45451.1 -0.028546049999999993
60.0 15.0 39001.4 45451.1 0.005817424999999984
60.0 18.0 44581.7 45451.1 -0.008557800000000023
60.0 21.0 41759.1 45451.1 0.12940482500000003
60.0 24.0 37276.8 45451.1 -0.07186029999999999
60.0 27.0 42586.5 45451.1 -0.06950210000000001
60.0 30.0 36267.0 45451.1 -0.08049574999999998
60.0 33.0 32548.2 45451.1 -0.028831174999999994
60.0 36.0 30726.6 45451.1 -0.11608865000000002
60.0 39.0 30320.1 45451.1 -0.10862985000000003
60.0 42.0 41314.9 45451.1 0.014381599999999982
60.0 45.0 33879.7 45451.1 0.039869075
60.0 48.0 37537.4 45451.1 0.06626307499999998
60.0 51.0 38944.8 45451.1 0.084718475
60.0 54.0 40505.8 45451.1 0.09932919999999998
60.0 57.0 41186.5 45451.1 0.09888870000000001
60.0 60.0 40754.6 45451.1 0.124290825
60.0 63.0 35347.2 45451.1 -0.10147362500000001
60.0 66.0 29272.8 45451.1 -0.12098237499999998
60.0 69.0 31083.7 45451.1 -0.015821025000000002
60.0 72.0 34032.3 45451.1 0.02811019999999998
60.0 75.0 29755.4 45451.1 0.007467100000000008
60.0 78.0 29755.4 45451.1 0.008905274999999964
60.0 81.0 33801.4 45451.1 0.07266515000000004
60.0 84.0 37094.4 45451.1 0.14873170000000002
60.0 87.0 27348.7 45451.1 0.02585082500000001
60.0 90.0 28005.7 45451.1 -0.07062267500000002
60.0 93.0 33324.2 45451.1 0.002164799999999989
60.0 96.0 33470.0 45451.1 0.012223675000000003
60.0 99.0 32845.6 45451.1 0.0003621750000000053
60.0 102.0 29628.8 45451.1 -0.028546049999999993
60.0 105.0 36000.8 45451.1 0.005817424999999976
60.0 108.0 33350.5 45451.1 -0.008557799999999994
60.0 111.0 38488.5 45451.1 0.129404825
60.0 114.0 30691.2 45451.1 -0.07186029999999999
60.0 117.0 27574.2 45451.1 -0.06950210000000002
60.0 120.0 29365.7 45451.1 -0.08049574999999998
60.0 123.0 34419.3 45451.1 -0.028831174999999994
60.0 126.0 27395.4 45451.1 -0.11608865000000002
60.0 129.0 29282.4 45451.1 -0.10862985000000001
60.0 132.0 29532.5 45451.1 0.014381599999999994
60.0 135.0 39086.3 45451.1 0.039869075000000004
60.0 138.0 38429.4 45451.1 0.066263075
60.0 141.0 38855.4 45451.1 0.084718475
60.0 144.0 33616.6 45451.1 0.09932919999999998
60.0 147.0 32595.6 45451.1 0.09888870000000002
60.0 150.0 41740.2 45451.1 0.124290825
60.0 153.0 23095.9 45451.1 -0.101473625
60.0 156.0 24902.0 45451.1 -0.12098237499999998
60.0 159.0 37475.8 45451.1 -0.015821025000000006
60.0 162.0 37475.8 45451.1 0.02811020000000002
60.0 165.0 38647.8 45451.1 0.007467100000000008
60.0 168.0 33281.3 45451.1 0.008905275
60.0 171.0 37934.2 45451.1 0.07266515000000004
60.0 174.0 39254.5 45451.1 0.14873170000000002
60.0 177.0 38668.3 45451.1 0.025850825000000008
60.0 180.0 35630.3 45451.1 -0.07062267500000001
60.0 183.0 32038.2 45451.1 0.0021647999999999832
60.0 186.0 35516.9 45451.1 0.012223675000000007
60.0 189.0 40663.6 45451.1 0.0003621750000000127
60.0 192.0 43901.6 45451.1 -0.028546049999999996
60.0 195.0 42530.2 45451.1 0.005817424999999982
60.0 198.0 39017.7 45451.1 -0.008557799999999994
60.0 201.0 60460.9 45451.1 0.129404825
60.0 204.0 35850.3 45451.1 -0.07186029999999999
60.0 207.0 42639.1 45451.1 -0.0695021
60.0 210.0 44508.4 45451.1 -0.08049575
60.0 213.0 55294.4 45451.1 -0.028831174999999997
60.0 216.0 49448.2 45451.1 -0.11608865000000003
60.0 219.0 49913.1 45451.1 -0.10862985000000003
60.0 222.0 57490.1 45451.1 0.014381600000000001
60.0 225.0 57663.6 45451.1 0.03986907499999999
60.0 228.0 61127.7 45451.1 0.06626307499999998
60.0 231.0 60907.4 45451.1 0.08471847500000002
60.0 234.0 67287.8 45451.1 0.09932919999999998
60.0 237.0 68309.2 45451.1 0.09888870000000001
60.0 240.0 69055.7 45451.1 0.124290825
60.0 243.0 56755.6 45451.1 -0.10147362500000001
60.0 246.0 63156.7 45451.1 -0.12098237500000002
60.0 249.0 67565.1 45451.1 -0.015821025
60.0 252.0 66545.3 45451.1 0.028110200000000002
60.0 255.0 63953.2 45451.1 0.007467099999999998
60.0 258.0 71866.4 45451.1 0.008905274999999989
60.0 261.0 74589.7 45451.1 0.07266515000000003
60.0 264.0 73488.7 45451.1 0.14873170000000002
60.0 267.0 71799.3 45451.1 0.025850825000000015
60.0 270.0 62909.2 45451.1 -0.070622675
60.0 273.0 72781.6 45451.1 0.0021648000000000036
60.0 276.0 76618.8 45451.1 0.012223675000000026
60.0 279.0 75082.9 45451.1 0.0003621749999999979
60.0 282.0 70704.6 45451.1 -0.028546049999999983
60.0 285.0 66056.5 45451.1 0.0058174249999999724
60.0 288.0 63950.7 45451.1 -0.008557799999999985
60.0 291.0 64706.5 45451.1 0.12940482500000003
60.0 294.0 66903.3 45451.1 -0.07186029999999999
60.0 297.0 56654.6 45451.1 -0.06950210000000001
60.0 300.0 57535.8 45451.1 -0.08049575
60.0 303.0 53785.5 45451.1 -0.02883117500000001
60.0 306.0 55192.3 45451.1 -0.11608865000000002
60.0 309.0 53315.9 45451.1 -0.10862985000000001
60.0 312.0 54353.0 45451.1 0.014381599999999994
60.0 315.0 56051.4 45451.1 0.03986907500000002
60.0 318.0 52927.3 45451.1 0.06626307499999999
60.0 321.0 53678.0 45451.1 0.084718475
60.0 324.0 55544.9 45451.1 0.09932919999999996
60.0 327.0 54035.8 45451.1 0.09888870000000001
60.0 330.0 45753.5 45451.1 0.12429082500000001
60.0 333.0 43937.0 45451.1 -0.101473625
60.0 336.0 41904.6 45451.1 -0.12098237499999999
60.0 339.0 39703.4 45451.1 -0.015821025000000006
60.0 342.0 43624.8 45451.1 0.02811019999999998
60.0 345.0 46779.1 45451.1 0.007467099999999986
60.0 348.0 46198.7 45451.1 0.008905274999999994
60.0 351.0 43443.8 45451.1 0.07266515000000004
60.0 354.0 49754.1 45451.1 0.14873170000000002
60.0 357.0 44127.1 45451.1 0.02585082500000002
63.0 0.0 41313.6 40447.5 -0.09552889999999999
63.0 3.0 38915.3 40447.5 -0.17042847500000005
63.0 6.0 40624.8 40447.5 -0.042423849999999964
63.0 9.0 37887.8 40447.5 0.037032575
63.0 12.0 33517.9 40447.5 -0.068214825
63.0 15.0 36122.2 40447.5 -0.10450692499999999
63.0 18.0 37463.8 40447.5 -0.12393355000000002
63.0 21.0 35080.2 40447.5 -0.05620767500000001
63.0 24.0 36569.3 40447.5 -0.0014752999999999793
63.0 27.0 38334.7 40447.5 0.024633725000000006
63.0 30.0 37314.8 40447.5 0.031801649999999994
63.0 33.0 38694.9 40447.5 0.001448750000000006
63.0 36.0 34885.7 40447.5 0.053950975000000005
63.0 39.0 30254.4 40447.5 -0.04539775000000001
63.0 42.0 31256.6 40447.5 -0.08813745
63.0 45.0 34838.9 40447.5 0.005885525000000001
63.0 48.0 34344.2 40447.5 0.18229922500000004
63.0 51.0 56276.5 40447.5 0.257149375
63.0 54.0 35274.3 40447.5 0.09616580000000002
63.0 57.0 30839.4 40447.5 0.08282282500000002
63.0 60.0 28548.8 40447.5 -0.009515000000000006
63.0 63.0 28657.6 40447.5 -0.029480225000000013
63.0 66.0 31527.3 40447.5 0.014006250000000012
63.0 69.0 30785.6 40447.5 0.016273224999999975
63.0 72.0 32124.2 40447.5 0.10395382500000001
63.0 75.0 27072.4 40447.5 0.03315287499999998
63.0 78.0 26721.0 40447.5 0.01744204999999999
63.0 81.0 24775.9 40447.5 0.02006059999999999
63.0 84.0 28854.0 40447.5 0.01663887500000001
63.0 87.0 26000.5 40447.5 -0.006460024999999998
63.0 90.0 23390.2 40447.5 -0.0955289
63.0 93.0 14234.6 40447.5 -0.17042847500000005
63.0 96.0 25882.0 40447.5 -0.04242384999999998
63.0 99.0 34203.8 40447.5 0.037032574999999984
63.0 102.0 22978.2 40447.5 -0.068214825
63.0 105.0 22912.2 40447.5 -0.10450692499999997
63.0 108.0 20553.9 40447.5 -0.12393354999999999
63.0 111.0 22164.9 40447.5 -0.056207674999999985
63.0 114.0 27600.7 40447.5 -0.001475299999999985
63.0 117.0 27874.2 40447.5 0.02463372500000001
63.0 120.0 29686.5 40447.5 0.031801649999999994
63.0 123.0 28527.4 40447.5 0.001448750000000032
63.0 126.0 31907.2 40447.5 0.053950975000000026
63.0 129.0 25881.6 40447.5 -0.045397749999999994
63.0 132.0 23052.0 40447.5 -0.08813745000000002
63.0 135.0 27768.8 40447.5 0.005885525000000007
63.0 138.0 32771.2 40447.5 0.182299225
63.0 141.0 30127.0 40447.5 0.257149375
63.0 144.0 32230.3 40447.5 0.0961658
63.0 147.0 29172.0 40447.5 0.08282282500000002
63.0 150.0 30880.7 40447.5 -0.009515000000000006
63.0 153.0 26394.9 40447.5 -0.029480225000000013
63.0 156.0 27900.2 40447.5 0.014006249999999998
63.0 159.0 30138.3 40447.5 0.016273224999999947
63.0 162.0 35678.5 40447.5 0.103953825
63.0 165.0 32807.7 40447.5 0.03315287499999999
63.0 168.0 30501.8 40447.5 0.01744205
63.0 171.0 32619.9 40447.5 0.020060599999999984
63.0 174.0 28915.7 40447.5 0.016638875000000004
63.0 177.0 33071.9 40447.5 -0.006460025
63.0 180.0 29302.4 40447.5 -0.09552889999999999
63.0 183.0 29493.1 40447.5 -0.17042847500000005
63.0 186.0 31270.4 40447.5 -0.04242384999999998
63.0 189.0 31112.5 40447.5 0.03703257499999999
63.0 192.0 35206.9 40447.5 -0.068214825
63.0 195.0 30259.6 40447.5 -0.104506925
63.0 198.0 32495.7 40447.5 -0.12393355000000002
63.0 201.0 37735.3 40447.5 -0.056207675
63.0 204.0 40261.9 40447.5 -0.001475299999999983
63.0 207.0 39069.3 40447.5 0.024633725
63.0 210.0 42777.4 40447.5 0.03180164999999998
63.0 213.0 40074.7 40447.5 0.0014487500000000134
63.0 216.0 45061.8 40447.5 0.05395097500000002
63.0 219.0 49187.0 40447.5 -0.04539775
63.0 222.0 42649.5 40447.5 -0.08813745
63.0 225.0 50120.2 40447.5 0.005885524999999991
63.0 228.0 48177.2 40447.5 0.182299225
63.0 231.0 52217.0 40447.5 0.257149375
63.0 234.0 52960.4 40447.5 0.09616580000000002
63.0 237.0 66161.7 40447.5 0.08282282500000003
63.0 240.0 55294.0 40447.5 -0.009514999999999997
63.0 243.0 58198.0 40447.5 -0.029480225000000013
63.0 246.0 58895.9 40447.5 0.014006250000000017
63.0 249.0 55477.1 40447.5 0.016273224999999985
63.0 252.0 56256.3 40447.5 0.103953825
63.0 255.0 64869.5 40447.5 0.033152874999999964
63.0 258.0 65774.8 40447.5 0.017442049999999994
63.0 261.0 60442.2 40447.5 0.020060599999999977
63.0 264.0 64604.8 40447.5 0.016638874999999994
63.0 267.0 63810.2 40447.5 -0.006460025000000032
63.0 270.0 59532.2 40447.5 -0.09552890000000001
63.0 273.0 65890.4 40447.5 -0.17042847500000005
63.0 276.0 62162.5 40447.5 -0.042423849999999964
63.0 279.0 63643.6 40447.5 0.03703257499999999
63.0 282.0 65570.1 40447.5 -0.068214825
63.0 285.0 60119.9 40447.5 -0.104506925
63.0 288.0 55552.7 40447.5 -0.12393355
63.0 291.0 63133.1 40447.5 -0.056207675
63.0 294.0 57366.0 40447.5 -0.001475299999999983
63.0 297.0 60754.0 40447.5 0.024633725
63.0 300.0 54932.2 40447.5 0.031801649999999994
63.0 303.0 50932.9 40447.5 0.0014487499999999958
63.0 306.0 55556.3 40447.5 0.05395097500000001
63.0 309.0 48736.7 40447.5 -0.045397750000000014
63.0 312.0 50020.9 40447.5 -0.08813745000000002
63.0 315.0 46085.7 40447.5 0.005885525000000012
63.0 318.0 76706.7 40447.5 0.18229922500000004
63.0 321.0 51097.1 40447.5 0.25714937499999996
63.0 324.0 51578.2 40447.5 0.0961658
63.0 327.0 48751.9 40447.5 0.08282282500000002
63.0 330.0 41934.7 40447.5 -0.009515000000000001
63.0 333.0 41621.0 40447.5 -0.029480225000000016
63.0 336.0 41249.4 40447.5 0.014006250000000005
63.0 339.0 42393.8 40447.5 0.016273225000000016
63.0 342.0 47365.5 40447.5 0.103953825
63.0 345.0 40005.7 40447.5 0.033152875
63.0 348.0 39566.0 40447.5 0.017442049999999994
63.0 351.0 44424.4 40447.5 0.020060599999999994
63.0 354.0 37232.4 40447.5 0.016638875000000032
63.0 357.0 33857.3 40447.5 -0.00646002499999998
66.0 0.0 28025.0 33970.3 -0.13887275000000002
66.0 3.0 34826.3 33970.3 -0.075724225
66.0 6.0 37964.0 33970.3 0.04332735000000002
66.0 9.0 38594.2 33970.3 0.037386749999999996
66.0 12.0 29153.2 33970.3 -0.07551487500000002
66.0 15.0 22826.1 33970.3 -0.06853222499999999
66.0 18.0 30016.5 33970.3 -0.09971414999999999
66.0 21.0 29876.3 33970.3 -0.03911217499999998
66.0 24.0 31543.8 33970.3 0.026105724999999986
66.0 27.0 33843.9 33970.3 0.007556775000000014
66.0 30.0 35044.2 33970.3 0.113698975
66.0 33.0 36830.9 33970.3 0.14182282499999996
66.0 36.0 33757.3 33970.3 0.14821080000000003
66.0 39.0 26109.6 33970.3 -0.019751874999999988
66.0 42.0 25971.3 33970.3 -0.10058219999999997
66.0 45.0 29223.5 33970.3 -0.06603714999999998
66.0 48.0 28376.6 33970.3 -0.01554777499999999
66.0 51.0 30257.1 33970.3 0.107444875
66.0 54.0 27405.2 33970.3 0.08650317500000006
66.0 57.0 31100.5 33970.3 0.008194399999999987
66.0 60.0 20997.7 33970.3 -0.09315625000000001
66.0 63.0 23452.0 33970.3 -0.040115674999999996
66.0 66.0 31190.6 33970.3 0.037157175
66.0 69.0 26621.3 33970.3 0.09605354999999997
66.0 72.0 29760.6 33970.3 0.17237865000000002
66.0 75.0 24562.0 33970.3 0.1044661
66.0 78.0 21689.8 33970.3 0.04044140000000004
66.0 81.0 25653.5 33970.3 0.03635382499999999
66.0 84.0 17653.6 33970.3 -0.15568497499999998
66.0 87.0 21680.8 33970.3 -0.08077154999999998
